,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_source[5],-0.077,0.973,-1.948,1.879,0.005,0.009,42874.0,11220.0,1.0
z_source[6],-0.052,0.998,-2.021,1.854,0.005,0.009,42048.0,11168.0,1.0
z_source[7],-0.048,0.991,-1.962,1.94,0.005,0.009,40595.0,11104.0,1.0
z_source[8],0.843,0.956,-1.056,2.674,0.005,0.009,40598.0,10913.0,1.0
z_source[9],0.784,0.851,-0.87,2.426,0.004,0.008,40430.0,10993.0,1.0
z_source[10],-0.324,0.876,-2.065,1.338,0.004,0.009,39804.0,10735.0,1.0
z_source[11],0.357,0.86,-1.33,2.036,0.004,0.009,42208.0,10651.0,1.0
z_source[12],0.382,0.981,-1.503,2.301,0.005,0.009,43708.0,11633.0,1.0
z_source[13],-0.085,0.975,-2.017,1.809,0.005,0.01,37637.0,10201.0,1.0
z_source[14],-0.118,0.972,-2.011,1.778,0.005,0.009,39653.0,11066.0,1.0
z_source[15],-0.094,0.972,-1.967,1.861,0.005,0.01,43093.0,11188.0,1.0
z_source[16],0.293,0.957,-1.637,2.133,0.005,0.009,41176.0,10437.0,1.0
z_source[17],-0.077,0.983,-2.0,1.815,0.005,0.01,44485.0,9961.0,1.0
z_source[18],0.41,0.978,-1.505,2.348,0.005,0.01,36340.0,9612.0,1.0
z_source[19],0.369,0.98,-1.569,2.281,0.005,0.01,43718.0,10146.0,1.0
z_source[20],-0.153,0.967,-2.018,1.76,0.005,0.009,39952.0,11167.0,1.0
z_source[21],0.313,0.966,-1.572,2.239,0.005,0.009,39127.0,10614.0,1.0
z_source[22],-0.112,0.982,-2.04,1.803,0.005,0.009,40750.0,11236.0,1.0
z_source[23],-0.046,0.998,-2.053,1.847,0.005,0.01,40466.0,11132.0,1.0
z_source[24],0.332,0.748,-1.195,1.739,0.004,0.007,40256.0,11885.0,1.0
z_source[25],-0.232,0.849,-1.872,1.46,0.004,0.008,38144.0,10723.0,1.0
z_source[26],-0.235,0.773,-1.685,1.335,0.004,0.007,38141.0,11119.0,1.0
z_source[27],-1.311,0.772,-2.819,0.19,0.004,0.008,39225.0,10793.0,1.0
z_source[28],-0.357,0.752,-1.856,1.047,0.004,0.007,38815.0,11055.0,1.0
z_source[29],-0.379,0.7,-1.753,0.991,0.004,0.006,37468.0,11134.0,1.0
z_source[30],-0.115,0.587,-1.243,1.045,0.003,0.006,34645.0,11263.0,1.0
z_source[31],0.452,0.515,-0.563,1.459,0.003,0.004,30971.0,11928.0,1.0
z_source[32],0.366,0.629,-0.876,1.601,0.003,0.006,36962.0,11011.0,1.0
z_source[33],-0.308,0.609,-1.5,0.873,0.003,0.005,38175.0,12190.0,1.0
z_source[34],-0.207,0.61,-1.424,0.984,0.003,0.006,35002.0,11075.0,1.0
z_source[35],0.118,0.677,-1.191,1.473,0.004,0.006,37557.0,11777.0,1.0
z_source[36],-0.387,0.736,-1.829,1.057,0.004,0.007,36695.0,12015.0,1.0
z_source[37],-0.593,0.737,-2.082,0.801,0.004,0.007,31581.0,10521.0,1.0
z_source[38],-0.885,0.781,-2.414,0.603,0.004,0.007,40350.0,11963.0,1.0
z_source[39],-0.122,0.74,-1.649,1.244,0.004,0.007,39449.0,11217.0,1.0
z_source[40],0.473,0.643,-0.841,1.672,0.003,0.006,35812.0,11430.0,1.0
z_source[41],1.08,0.606,-0.118,2.267,0.003,0.005,33456.0,11345.0,1.0
z_source[42],0.042,0.544,-1.028,1.108,0.003,0.005,36365.0,11713.0,1.0
z_source[43],0.189,0.556,-0.905,1.257,0.003,0.005,32128.0,12070.0,1.0
z_source[44],0.257,0.573,-0.914,1.326,0.003,0.005,33561.0,11548.0,1.0
z_source[45],-0.054,0.56,-1.162,1.035,0.003,0.005,35092.0,12065.0,1.0
z_source[46],0.195,0.472,-0.744,1.106,0.003,0.004,30352.0,12362.0,1.0
z_source[47],0.525,0.716,-0.847,1.965,0.004,0.007,37822.0,11207.0,1.0
z_source[48],-0.041,0.699,-1.398,1.316,0.004,0.007,38822.0,10585.0,1.0
z_source[49],0.143,0.692,-1.22,1.499,0.004,0.007,36012.0,10722.0,1.0
z_source[50],-0.054,0.63,-1.304,1.184,0.003,0.006,37557.0,11076.0,1.0
z_source[51],0.282,0.65,-0.985,1.546,0.003,0.006,38239.0,11681.0,1.0
z_source[52],0.538,0.642,-0.725,1.773,0.003,0.006,38800.0,11434.0,1.0
z_source[53],-0.026,0.631,-1.256,1.224,0.003,0.006,38066.0,11180.0,1.0
z_source[54],0.268,0.564,-0.85,1.341,0.003,0.005,34473.0,12193.0,1.0
z_source[55],1.29,0.57,0.175,2.398,0.003,0.005,32084.0,11514.0,1.0
z_source[56],1.396,0.554,0.324,2.483,0.003,0.005,34197.0,10972.0,1.0
z_source[57],0.035,0.682,-1.286,1.383,0.004,0.006,36385.0,10480.0,1.0
z_source[58],0.363,0.735,-1.115,1.776,0.004,0.007,35774.0,10833.0,1.0
z_source[59],0.391,0.672,-0.913,1.699,0.003,0.007,38227.0,10667.0,1.0
z_source[60],-0.045,0.805,-1.625,1.52,0.004,0.008,42649.0,10815.0,1.0
z_source[61],0.159,0.794,-1.371,1.728,0.004,0.008,39881.0,10342.0,1.0
z_source[62],-0.594,0.724,-1.987,0.854,0.004,0.007,40303.0,10670.0,1.0
z_source[63],1.605,0.633,0.341,2.833,0.003,0.006,39417.0,10386.0,1.0
z_source[64],0.744,0.641,-0.504,2.017,0.003,0.006,39998.0,11216.0,1.0
z_source[65],1.016,0.608,-0.175,2.202,0.003,0.006,35510.0,10152.0,1.0
z_source[66],-0.557,0.653,-1.873,0.719,0.003,0.006,36385.0,10852.0,1.0
z_source[67],1.215,0.624,-0.025,2.422,0.003,0.006,37008.0,11182.0,1.0
z_source[68],-0.703,0.786,-2.229,0.833,0.004,0.008,38226.0,10518.0,1.0
z_source[69],-0.2,0.731,-1.7,1.173,0.004,0.007,40005.0,10658.0,1.0
z_source[70],-0.206,0.64,-1.505,1.007,0.003,0.006,37787.0,11035.0,1.0
z_source[71],0.448,0.772,-1.057,1.958,0.004,0.008,36187.0,11214.0,1.0
z_source[72],0.831,0.727,-0.629,2.2,0.004,0.007,39907.0,10791.0,1.0
z_source[73],-0.337,0.842,-1.989,1.303,0.004,0.008,37875.0,11269.0,1.0
z_source[74],0.61,0.762,-0.928,2.068,0.004,0.008,39606.0,10189.0,1.0
z_source[75],0.684,0.806,-0.893,2.276,0.004,0.008,38311.0,11367.0,1.0
z_source[76],0.23,0.709,-1.145,1.606,0.004,0.007,35656.0,11569.0,1.0
z_source[77],0.877,0.741,-0.546,2.392,0.004,0.007,37034.0,10405.0,1.0
z_source[78],1.311,0.626,0.114,2.572,0.003,0.006,37232.0,11337.0,1.0
z_source[79],1.642,0.684,0.318,3.019,0.004,0.006,37264.0,10585.0,1.0
z_source[80],0.856,0.736,-0.575,2.311,0.004,0.007,38208.0,11490.0,1.0
z_source[81],1.248,0.787,-0.305,2.765,0.004,0.007,38130.0,11872.0,1.0
z_source[82],-0.569,0.776,-2.047,1.007,0.004,0.007,40531.0,11098.0,1.0
z_source[83],-0.252,0.855,-1.957,1.401,0.004,0.008,37934.0,10775.0,1.0
z_source[84],-0.676,0.859,-2.371,0.993,0.004,0.008,38956.0,11444.0,1.0
z_source[85],-0.586,0.826,-2.25,1.009,0.004,0.009,36104.0,9435.0,1.0
z_source[86],-0.573,0.816,-2.199,0.954,0.004,0.008,43519.0,11053.0,1.0
z_source[87],-0.772,0.849,-2.426,0.867,0.004,0.009,38024.0,10595.0,1.0
z_source[88],-0.045,0.751,-1.439,1.533,0.004,0.007,36489.0,11304.0,1.0
z_source[89],0.001,0.821,-1.615,1.62,0.004,0.008,38956.0,10296.0,1.0
z_source[90],0.042,0.919,-1.771,1.85,0.005,0.009,39094.0,10414.0,1.0
z_source[91],-0.116,0.976,-2.018,1.769,0.005,0.009,40639.0,11006.0,1.0
z_source[92],-0.179,0.958,-2.047,1.722,0.005,0.009,40729.0,11661.0,1.0
z_source[93],0.265,0.938,-1.562,2.082,0.005,0.009,38581.0,10387.0,1.0
z_source[94],-0.197,0.865,-1.874,1.481,0.004,0.008,40616.0,10446.0,1.0
z_source[95],-0.292,0.854,-1.964,1.336,0.004,0.008,42201.0,11329.0,1.0
z_source[96],-0.166,0.802,-1.697,1.434,0.004,0.007,41656.0,12078.0,1.0
z_source[97],-0.489,0.892,-2.231,1.257,0.004,0.008,41081.0,11067.0,1.0
z_source[98],-0.497,0.761,-1.969,1.01,0.004,0.008,44652.0,10777.0,1.0
z_source[99],0.357,0.797,-1.197,1.942,0.004,0.008,38106.0,10458.0,1.0
z_source[100],-0.782,0.7,-2.152,0.551,0.004,0.007,37373.0,11213.0,1.0
z_source[101],-0.604,0.549,-1.696,0.449,0.003,0.005,31798.0,11715.0,1.0
z_source[102],-0.103,0.516,-1.096,0.917,0.003,0.005,35787.0,10787.0,1.0
z_source[103],-0.028,0.896,-1.76,1.714,0.004,0.009,42437.0,10665.0,1.0
z_source[104],-0.063,0.987,-2.033,1.849,0.005,0.009,42986.0,11110.0,1.0
z_source[105],-0.075,0.982,-2.094,1.772,0.005,0.01,44186.0,10181.0,1.0
z_source[106],-0.465,0.491,-1.442,0.477,0.003,0.005,34005.0,10463.0,1.0
z_source[107],-1.09,0.499,-2.072,-0.123,0.003,0.005,27782.0,11235.0,1.0
z_source[108],-1.108,0.467,-1.99,-0.167,0.003,0.004,28754.0,11458.0,1.0
z_source[109],-0.9,0.476,-1.856,0.012,0.003,0.004,28236.0,10918.0,1.0
z_source[110],-0.02,0.486,-0.947,0.926,0.003,0.004,32341.0,11083.0,1.0
z_source[111],-1.162,0.535,-2.173,-0.084,0.003,0.005,32988.0,11180.0,1.0
z_source[112],-1.302,0.529,-2.329,-0.263,0.003,0.005,35433.0,12169.0,1.0
z_source[113],0.609,0.471,-0.337,1.525,0.003,0.004,28688.0,11138.0,1.0
z_source[114],-0.016,0.573,-1.181,1.046,0.003,0.005,34988.0,11485.0,1.0
z_source[115],-0.803,0.597,-1.998,0.353,0.003,0.006,35825.0,11771.0,1.0
z_source[116],-0.081,0.578,-1.219,1.057,0.003,0.006,37628.0,10283.0,1.0
z_source[117],-1.172,0.628,-2.416,0.04,0.004,0.006,32889.0,10611.0,1.0
z_source[118],-0.286,0.617,-1.545,0.874,0.003,0.006,34522.0,10954.0,1.0
z_source[119],-0.084,0.522,-1.148,0.893,0.003,0.005,34627.0,10924.0,1.0
z_source[120],-1.311,0.511,-2.344,-0.344,0.003,0.005,34133.0,11756.0,1.0
z_source[121],-1.221,0.46,-2.115,-0.322,0.003,0.004,29817.0,10922.0,1.0
z_source[122],-0.463,0.455,-1.375,0.394,0.003,0.004,28450.0,11148.0,1.0
z_source[123],-1.062,0.554,-2.135,0.02,0.003,0.006,35896.0,11037.0,1.0
z_source[124],-1.137,0.566,-2.276,-0.061,0.003,0.005,35696.0,10765.0,1.0
z_source[125],-0.347,0.527,-1.374,0.675,0.003,0.005,33752.0,11652.0,1.0
z_source[126],-0.359,0.609,-1.554,0.815,0.003,0.006,39676.0,9986.0,1.0
z_source[127],-0.036,0.995,-2.023,1.918,0.005,0.01,38537.0,11211.0,1.0
z_source[128],-0.111,0.976,-2.038,1.81,0.005,0.01,43687.0,10556.0,1.0
z_source[129],0.063,0.908,-1.724,1.849,0.005,0.009,40421.0,11058.0,1.0
z_source[130],-0.27,0.843,-1.937,1.352,0.004,0.008,38320.0,10701.0,1.0
z_source[131],-0.616,0.867,-2.308,1.077,0.004,0.008,43831.0,11844.0,1.0
z_source[132],-0.333,0.914,-2.109,1.454,0.005,0.008,40159.0,11906.0,1.0
z_source[133],-0.836,0.851,-2.602,0.75,0.004,0.008,39655.0,11438.0,1.0
z_source[134],-0.271,0.859,-2.02,1.34,0.004,0.009,41995.0,10544.0,1.0
z_source[135],-0.924,0.845,-2.59,0.702,0.004,0.008,41795.0,11143.0,1.0
z_source[136],-0.78,0.741,-2.244,0.668,0.004,0.007,38574.0,10016.0,1.0
z_source[137],-1.056,0.814,-2.743,0.436,0.004,0.008,42265.0,11297.0,1.0
z_source[138],-0.182,0.803,-1.797,1.346,0.004,0.008,37138.0,10732.0,1.0
z_source[139],-0.517,0.817,-2.092,1.107,0.004,0.008,38810.0,9995.0,1.0
z_source[140],-0.577,0.872,-2.342,1.075,0.005,0.009,37384.0,10430.0,1.0
z_source[141],-0.117,0.871,-1.846,1.545,0.004,0.008,42826.0,11162.0,1.0
z_source[142],-0.199,0.786,-1.74,1.328,0.004,0.008,41121.0,11204.0,1.0
z_source[143],-0.79,0.849,-2.414,0.895,0.004,0.008,39796.0,11056.0,1.0
z_source[144],-0.546,0.805,-2.145,0.992,0.004,0.008,40570.0,10630.0,1.0
z_source[145],0.129,0.779,-1.45,1.596,0.004,0.007,40140.0,10964.0,1.0
z_source[146],-0.866,0.78,-2.374,0.652,0.004,0.008,40012.0,9826.0,1.0
z_source[147],-1.802,0.756,-3.237,-0.285,0.004,0.007,43342.0,11067.0,1.0
z_source[148],-1.321,0.784,-2.865,0.208,0.004,0.008,35027.0,10433.0,1.0
z_source[149],-0.384,0.724,-1.805,1.028,0.004,0.007,38521.0,11004.0,1.0
z_source[150],-0.862,0.841,-2.535,0.745,0.004,0.008,38850.0,11104.0,1.0
z_source[151],-0.098,0.814,-1.763,1.412,0.004,0.008,35538.0,10184.0,1.0
z_source[152],-0.384,0.912,-2.139,1.421,0.005,0.009,36052.0,10909.0,1.0
z_source[153],-0.824,0.845,-2.487,0.81,0.004,0.008,40275.0,10492.0,1.0
z_source[154],-0.201,0.945,-1.998,1.648,0.005,0.01,37021.0,11104.0,1.0
z_source[155],0.153,0.831,-1.488,1.764,0.004,0.008,42420.0,10125.0,1.0
z_source[156],0.264,0.843,-1.35,1.959,0.004,0.008,42326.0,11550.0,1.0
z_source[157],-0.255,0.925,-2.076,1.555,0.005,0.009,37584.0,11051.0,1.0
z_source[158],-0.432,0.913,-2.257,1.311,0.004,0.01,41975.0,10105.0,1.0
z_source[159],-0.377,0.932,-2.2,1.41,0.004,0.009,44612.0,11429.0,1.0
z_source[160],0.011,0.907,-1.785,1.78,0.004,0.009,41236.0,10248.0,1.0
z_source[161],-0.107,0.96,-1.929,1.845,0.005,0.009,39111.0,11183.0,1.0
z_source[162],-0.327,0.918,-2.122,1.454,0.004,0.009,44124.0,11015.0,1.0
z_source[163],-0.096,0.984,-1.993,1.908,0.005,0.01,41921.0,10046.0,1.0
z_source[164],-0.174,0.963,-2.1,1.66,0.005,0.009,41739.0,11179.0,1.0
z_source[165],-0.374,0.915,-2.16,1.433,0.005,0.009,40908.0,10474.0,1.0
z_source[166],-0.294,0.943,-2.12,1.53,0.005,0.009,42432.0,10560.0,1.0
z_source[167],-0.281,0.942,-2.108,1.602,0.005,0.009,42056.0,11114.0,1.0
z_source[168],0.59,0.918,-1.204,2.373,0.004,0.009,45883.0,10604.0,1.0
z_source[169],0.931,0.823,-0.676,2.55,0.004,0.008,37782.0,10782.0,1.0
z_source[170],-0.163,0.871,-1.809,1.586,0.004,0.008,40301.0,10532.0,1.0
z_source[171],-0.231,0.965,-2.216,1.612,0.005,0.01,42724.0,10663.0,1.0
z_source[172],-0.508,0.915,-2.323,1.253,0.005,0.009,38298.0,10935.0,1.0
z_source[173],-0.032,1.001,-1.929,2.008,0.005,0.011,47473.0,10228.0,1.0
z_source[174],0.241,0.953,-1.639,2.089,0.005,0.009,41395.0,10703.0,1.0
z_source[175],0.266,0.946,-1.592,2.131,0.005,0.01,39325.0,10260.0,1.0
z_source[176],0.417,0.857,-1.257,2.058,0.004,0.008,37401.0,9957.0,1.0
z_source[177],-0.23,0.952,-2.1,1.613,0.005,0.01,38663.0,10775.0,1.0
z_source[178],-0.103,0.977,-2.013,1.8,0.005,0.01,40515.0,10244.0,1.0
z_source[179],-0.06,0.978,-1.999,1.827,0.005,0.009,35868.0,10583.0,1.0
z_source[180],0.117,0.924,-1.702,1.879,0.005,0.009,40836.0,11104.0,1.0
z_source[181],-0.201,0.962,-2.092,1.664,0.005,0.01,40655.0,11247.0,1.0
z_source[182],-0.272,0.934,-2.19,1.488,0.005,0.009,40420.0,11597.0,1.0
z_source[183],2.02,0.915,0.217,3.791,0.004,0.009,42115.0,10258.0,1.0
z_source[184],-0.197,0.955,-2.072,1.667,0.004,0.009,46648.0,10473.0,1.0
z_source[185],-0.113,0.991,-2.025,1.838,0.005,0.01,40138.0,10879.0,1.0
z_source[186],0.298,0.943,-1.651,2.034,0.005,0.009,40239.0,10289.0,1.0
z_source[187],-0.048,0.979,-1.95,1.904,0.005,0.009,39365.0,11018.0,1.0
z_source[188],0.447,0.977,-1.468,2.325,0.005,0.009,37614.0,9304.0,1.0
z_source[189],-0.173,0.964,-2.041,1.683,0.005,0.009,41459.0,10206.0,1.0
z_source[190],0.328,0.898,-1.432,2.074,0.005,0.009,38960.0,9679.0,1.0
z_source[191],0.517,0.903,-1.25,2.278,0.005,0.008,39805.0,11625.0,1.0
z_source[192],-0.235,0.942,-2.073,1.596,0.004,0.009,44285.0,11134.0,1.0
z_source[193],-0.27,0.947,-2.096,1.576,0.004,0.009,44439.0,9807.0,1.0
z_source[194],-0.171,0.966,-2.058,1.709,0.005,0.009,41590.0,10322.0,1.0
z_source[195],-0.084,0.981,-2.031,1.806,0.005,0.01,38135.0,10468.0,1.0
z_source[196],-0.068,0.997,-2.044,1.86,0.005,0.01,37047.0,11227.0,1.0
z_source[197],0.073,0.909,-1.683,1.863,0.005,0.009,39571.0,11043.0,1.0
z_source[198],-0.215,0.962,-2.022,1.737,0.005,0.009,41375.0,10878.0,1.0
z_source[199],-0.108,0.976,-2.049,1.786,0.005,0.01,39403.0,10366.0,1.0
z_source[200],0.155,0.921,-1.573,1.999,0.005,0.009,41878.0,10646.0,1.0
z_source[201],0.126,0.939,-1.661,1.978,0.005,0.009,40880.0,10854.0,1.0
z_source[202],-0.04,0.911,-1.863,1.7,0.004,0.009,44522.0,10367.0,1.0
z_source[203],-0.112,0.971,-1.972,1.824,0.005,0.009,40336.0,10919.0,1.0
z_source[204],-0.096,0.983,-1.989,1.859,0.005,0.01,34605.0,10022.0,1.0
z_source[205],-0.091,0.976,-1.995,1.83,0.005,0.01,40918.0,10698.0,1.0
z_source[206],-0.245,0.944,-2.095,1.578,0.005,0.009,40493.0,10724.0,1.0
z_source[207],-0.283,0.943,-2.12,1.556,0.005,0.008,41933.0,11529.0,1.0
z_source[208],-0.23,0.959,-2.086,1.675,0.005,0.009,40557.0,11352.0,1.0
z_source[209],-0.15,0.955,-1.972,1.761,0.005,0.009,39234.0,11320.0,1.0
z_source[210],-0.102,0.968,-1.977,1.811,0.005,0.01,42417.0,10832.0,1.0
z_source[211],0.234,0.949,-1.679,2.079,0.005,0.009,43897.0,10468.0,1.0
z_source[212],0.106,0.941,-1.734,1.943,0.005,0.01,35207.0,10429.0,1.0
z_source[213],-0.14,0.979,-2.031,1.776,0.005,0.01,40367.0,10449.0,1.0
z_source[214],-0.12,0.984,-2.077,1.77,0.005,0.01,37198.0,9893.0,1.0
z_source[215],-0.09,0.974,-1.987,1.763,0.005,0.009,40854.0,10800.0,1.0
z_source[216],-0.135,0.99,-2.12,1.767,0.005,0.01,37974.0,10465.0,1.0
z_source[217],-0.078,0.987,-2.008,1.853,0.005,0.009,40058.0,11485.0,1.0
z_source[218],-0.044,0.982,-2.0,1.85,0.005,0.01,40644.0,10713.0,1.0
z_source[219],-0.084,0.973,-1.957,1.818,0.005,0.009,39694.0,10697.0,1.0
z_source[220],-0.126,0.984,-2.061,1.786,0.005,0.009,45140.0,11146.0,1.0
z_source[221],-0.088,0.978,-2.01,1.805,0.005,0.009,40314.0,10602.0,1.0
z_source[222],-0.06,0.97,-1.927,1.85,0.005,0.009,39288.0,10665.0,1.0
z_source[223],0.472,0.967,-1.333,2.477,0.005,0.01,41112.0,10017.0,1.0
z_source[224],-0.069,0.977,-2.031,1.78,0.005,0.009,38798.0,11134.0,1.0
z_source[225],-0.078,0.986,-2.011,1.807,0.005,0.009,42716.0,10567.0,1.0
z_source[226],-0.055,0.987,-2.053,1.799,0.005,0.009,44429.0,10525.0,1.0
z_source[227],-0.114,0.977,-2.047,1.727,0.005,0.009,42872.0,11048.0,1.0
z_source[228],-0.095,0.998,-2.124,1.817,0.005,0.01,39261.0,10462.0,1.0
z_source[229],0.776,0.96,-1.064,2.705,0.005,0.01,37025.0,10877.0,1.0
z_source[230],-0.21,0.951,-2.036,1.689,0.005,0.009,38954.0,10725.0,1.0
z_source[231],-0.164,0.95,-2.043,1.695,0.005,0.009,41982.0,10815.0,1.0
z_source[232],-0.12,0.975,-2.089,1.716,0.005,0.01,40575.0,10249.0,1.0
z_source[233],-0.066,0.99,-1.977,1.969,0.005,0.01,39890.0,10584.0,1.0
z_source[234],-0.125,0.968,-1.987,1.743,0.005,0.009,44192.0,10581.0,1.0
z_source[235],0.234,0.943,-1.596,2.099,0.005,0.009,38096.0,11151.0,1.0
z_source[236],-0.136,0.976,-1.988,1.832,0.005,0.009,40789.0,10739.0,1.0
z_source[237],-0.234,0.956,-2.119,1.597,0.005,0.009,38929.0,10822.0,1.0
z_source[238],-0.323,0.932,-2.133,1.52,0.005,0.009,37855.0,10824.0,1.0
z_source[239],0.19,0.848,-1.413,1.872,0.004,0.008,36653.0,11005.0,1.0
z_source[240],-0.586,0.884,-2.297,1.127,0.004,0.008,41945.0,11477.0,1.0
z_source[241],-0.079,0.881,-1.803,1.618,0.004,0.008,39340.0,10365.0,1.0
z_source[242],-0.188,0.86,-1.879,1.484,0.004,0.008,40971.0,11175.0,1.0
z_source[243],-0.745,0.868,-2.498,0.886,0.004,0.009,41276.0,10417.0,1.0
z_source[244],-0.056,0.82,-1.668,1.524,0.004,0.008,35738.0,11170.0,1.0
z_source[245],-0.984,0.734,-2.341,0.497,0.004,0.007,38060.0,10829.0,1.0
z_source[246],-1.024,0.734,-2.503,0.387,0.004,0.007,40333.0,10763.0,1.0
z_source[247],-0.928,0.833,-2.549,0.67,0.004,0.008,35740.0,10593.0,1.0
z_source[248],0.527,0.76,-0.928,2.016,0.004,0.007,44631.0,11323.0,1.0
z_source[249],-0.602,0.802,-2.13,0.968,0.004,0.007,38799.0,11297.0,1.0
z_source[250],-0.829,0.84,-2.505,0.758,0.004,0.008,38427.0,10539.0,1.0
z_source[251],0.24,0.864,-1.415,1.966,0.005,0.008,36442.0,11352.0,1.0
z_source[252],-0.283,0.837,-1.937,1.328,0.004,0.008,39284.0,11718.0,1.0
z_source[253],0.452,0.909,-1.364,2.221,0.005,0.009,40460.0,10239.0,1.0
z_source[254],-0.214,0.952,-2.107,1.604,0.005,0.009,43317.0,11139.0,1.0
z_source[255],-0.421,0.837,-2.12,1.166,0.004,0.008,37588.0,10127.0,1.0
z_source[256],0.098,0.926,-1.717,1.866,0.004,0.009,43491.0,11545.0,1.0
z_source[257],-0.219,0.818,-1.825,1.361,0.004,0.008,36899.0,11209.0,1.0
z_source[258],-0.31,0.815,-1.932,1.252,0.004,0.009,37866.0,10220.0,1.0
z_source[259],0.65,0.86,-0.973,2.377,0.004,0.008,41678.0,10651.0,1.0
z_source[260],-0.096,0.893,-1.886,1.613,0.004,0.009,46126.0,10176.0,1.0
z_source[261],0.278,0.798,-1.284,1.828,0.004,0.008,40980.0,10973.0,1.0
z_source[262],1.039,0.908,-0.686,2.836,0.004,0.009,41690.0,9789.0,1.0
z_source[263],-0.589,0.889,-2.32,1.173,0.004,0.008,45060.0,10931.0,1.0
z_source[264],-0.11,0.877,-1.816,1.589,0.004,0.008,38525.0,10324.0,1.0
z_source[265],0.214,0.79,-1.326,1.797,0.004,0.008,38535.0,11254.0,1.0
z_source[266],0.868,0.816,-0.769,2.425,0.004,0.008,37797.0,10674.0,1.0
z_source[267],0.088,0.733,-1.366,1.502,0.003,0.007,45854.0,10556.0,1.0
z_source[268],-0.309,0.809,-1.892,1.294,0.004,0.008,38867.0,11505.0,1.0
z_source[269],0.528,0.65,-0.726,1.819,0.003,0.006,38891.0,11266.0,1.0
z_source[270],-0.245,0.723,-1.634,1.177,0.004,0.007,38846.0,10610.0,1.0
z_source[271],0.369,0.694,-1.003,1.709,0.003,0.007,42272.0,11230.0,1.0
z_source[272],-0.17,0.803,-1.702,1.433,0.004,0.008,37407.0,10699.0,1.0
z_source[273],0.241,0.704,-1.173,1.557,0.004,0.007,39940.0,10243.0,1.0
z_source[274],-0.706,0.864,-2.393,0.965,0.005,0.009,37299.0,11020.0,1.0
z_source[275],0.911,0.764,-0.545,2.443,0.004,0.007,37022.0,11763.0,1.0
z_source[276],-0.362,0.922,-2.156,1.442,0.005,0.009,37615.0,10650.0,1.0
z_source[277],-0.516,0.907,-2.293,1.269,0.005,0.009,37987.0,10409.0,1.0
z_source[278],-0.273,0.813,-1.857,1.305,0.004,0.008,42534.0,10648.0,1.0
z_source[279],-0.446,0.84,-2.133,1.171,0.004,0.009,45696.0,10508.0,1.0
z_source[280],-0.772,0.764,-2.284,0.716,0.004,0.008,37694.0,10905.0,1.0
z_source[281],-0.162,0.769,-1.698,1.316,0.004,0.007,40335.0,11115.0,1.0
z_source[282],-0.068,0.845,-1.806,1.54,0.004,0.008,36318.0,11615.0,1.0
z_source[283],-0.044,0.887,-1.772,1.674,0.004,0.008,40043.0,11471.0,1.0
z_source[284],-0.539,0.823,-2.176,1.024,0.004,0.008,41294.0,11252.0,1.0
z_source[285],1.313,0.771,-0.21,2.817,0.004,0.008,40877.0,10704.0,1.0
z_source[286],0.894,0.821,-0.694,2.548,0.004,0.007,41192.0,11707.0,1.0
z_source[287],-0.287,0.799,-1.894,1.241,0.004,0.007,38340.0,11040.0,1.0
z_source[288],0.166,0.852,-1.469,1.867,0.004,0.008,36268.0,10261.0,1.0
z_source[289],0.863,0.757,-0.611,2.385,0.004,0.007,39985.0,11359.0,1.0
z_source[290],0.193,0.852,-1.519,1.81,0.004,0.008,41208.0,11286.0,1.0
z_source[291],0.488,0.831,-1.111,2.133,0.004,0.008,39680.0,11344.0,1.0
z_source[292],0.148,0.793,-1.411,1.68,0.004,0.007,41244.0,11683.0,1.0
z_source[293],-0.178,0.71,-1.634,1.16,0.004,0.007,37205.0,10754.0,1.0
z_source[294],0.106,0.677,-1.222,1.429,0.003,0.006,38413.0,10786.0,1.0
z_source[295],0.752,0.881,-0.974,2.485,0.005,0.009,37071.0,10688.0,1.0
z_source[296],0.007,0.829,-1.656,1.576,0.004,0.008,39328.0,10808.0,1.0
z_source[297],-0.801,0.853,-2.426,0.909,0.004,0.008,41439.0,10200.0,1.0
z_source[298],-0.09,0.895,-1.872,1.625,0.005,0.008,38212.0,11820.0,1.0
z_source[299],0.194,0.853,-1.464,1.861,0.004,0.008,37945.0,10155.0,1.0
z_source[300],1.017,0.695,-0.324,2.369,0.004,0.007,37057.0,11128.0,1.0
z_source[301],0.446,0.805,-1.126,2.017,0.004,0.008,38479.0,11052.0,1.0
z_source[302],1.586,0.729,0.168,3.015,0.004,0.007,37192.0,9957.0,1.0
z_source[303],0.275,0.85,-1.332,1.939,0.004,0.008,37880.0,10318.0,1.0
z_source[304],0.124,0.68,-1.209,1.448,0.004,0.006,37844.0,10895.0,1.0
z_source[305],-0.099,0.616,-1.313,1.109,0.003,0.006,38564.0,10549.0,1.0
z_source[306],-0.162,0.546,-1.274,0.866,0.003,0.006,34221.0,10662.0,1.0
z_source[307],0.764,0.549,-0.341,1.822,0.003,0.005,34765.0,11096.0,1.0
z_source[308],-0.153,0.574,-1.281,0.963,0.003,0.005,34116.0,11541.0,1.0
z_source[309],-0.09,0.699,-1.423,1.281,0.004,0.007,35413.0,11707.0,1.0
