,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_source[214],-0.06,0.986,-2.015,1.833,0.006,0.009,23863.0,11290.0,1.0
z_source[215],-0.061,0.987,-1.978,1.904,0.006,0.009,30498.0,11296.0,1.0
z_source[216],-0.273,0.327,-0.917,0.368,0.004,0.002,7179.0,9761.0,1.0
z_source[217],-0.01,0.306,-0.595,0.596,0.004,0.002,6375.0,9189.0,1.0
z_source[218],-0.117,0.313,-0.743,0.472,0.004,0.002,6584.0,9710.0,1.0
z_source[219],0.455,0.303,-0.121,1.054,0.004,0.002,6318.0,8805.0,1.0
z_source[220],-1.543,0.51,-2.549,-0.565,0.004,0.004,14773.0,10955.0,1.0
z_source[221],-2.102,0.519,-3.12,-1.108,0.004,0.004,17147.0,11098.0,1.0
z_source[222],-1.376,0.453,-2.28,-0.507,0.004,0.004,12946.0,11986.0,1.0
z_source[223],-1.023,0.422,-1.834,-0.184,0.004,0.003,12860.0,11144.0,1.0
z_source[224],-1.526,0.488,-2.467,-0.562,0.004,0.004,15830.0,11281.0,1.0
z_source[225],-1.781,0.612,-3.017,-0.635,0.004,0.005,20930.0,11268.0,1.0
z_source[226],1.229,0.277,0.705,1.787,0.005,0.002,3502.0,6608.0,1.0
z_source[227],1.395,0.275,0.862,1.944,0.005,0.002,3361.0,6512.0,1.0
z_source[228],-0.08,0.275,-0.609,0.465,0.004,0.002,3792.0,7171.0,1.0
z_source[229],0.195,0.285,-0.354,0.762,0.004,0.002,4154.0,6772.0,1.0
z_source[230],0.552,0.286,-0.011,1.109,0.005,0.002,3949.0,7381.0,1.0
z_source[231],0.893,0.569,-0.228,1.992,0.004,0.005,16218.0,11527.0,1.0
z_source[232],-0.069,0.59,-1.312,1.01,0.004,0.005,18405.0,10264.0,1.0
z_source[233],-0.183,0.571,-1.314,0.936,0.004,0.005,17809.0,11613.0,1.0
z_source[234],0.305,0.647,-0.963,1.57,0.004,0.006,21630.0,11589.0,1.0
z_source[235],0.052,0.703,-1.355,1.412,0.005,0.007,22210.0,10584.0,1.0
z_source[236],-0.167,0.301,-0.767,0.411,0.005,0.003,4014.0,7126.0,1.0
z_source[237],-0.081,0.3,-0.665,0.514,0.005,0.003,3951.0,7190.0,1.0
z_source[238],0.571,0.292,-0.013,1.131,0.005,0.003,3935.0,7201.0,1.0
z_source[239],0.788,0.297,0.181,1.344,0.005,0.003,4087.0,7099.0,1.0
z_source[240],-0.354,0.351,-1.053,0.324,0.004,0.003,8168.0,10501.0,1.0
z_source[241],-0.274,0.331,-0.898,0.401,0.004,0.002,7654.0,10698.0,1.0
z_source[242],-1.016,0.335,-1.667,-0.355,0.004,0.002,7346.0,9534.0,1.0
z_source[243],-0.073,0.316,-0.712,0.526,0.004,0.002,7012.0,9353.0,1.0
z_source[244],0.159,0.332,-0.482,0.817,0.004,0.002,7623.0,10306.0,1.0
z_source[245],0.124,0.547,-0.966,1.152,0.005,0.004,14331.0,12125.0,1.0
z_source[246],-0.231,0.538,-1.289,0.817,0.005,0.004,12938.0,11683.0,1.0
z_source[247],0.876,0.477,-0.028,1.856,0.004,0.004,11552.0,11119.0,1.0
z_source[248],0.659,0.452,-0.236,1.54,0.005,0.003,9997.0,11400.0,1.0
z_source[249],-1.315,0.597,-2.493,-0.139,0.005,0.005,16572.0,11261.0,1.0
z_source[250],0.223,0.407,-0.552,1.034,0.004,0.003,8283.0,9961.0,1.0
z_source[251],-0.181,0.409,-0.954,0.638,0.004,0.003,8687.0,10880.0,1.0
z_source[252],-0.867,0.451,-1.725,0.035,0.005,0.003,9758.0,10652.0,1.0
z_source[253],-0.449,0.426,-1.284,0.363,0.004,0.003,9061.0,10541.0,1.0
z_source[254],-0.353,0.429,-1.21,0.462,0.005,0.003,9064.0,10551.0,1.0
z_source[255],0.196,0.795,-1.438,1.666,0.005,0.007,21217.0,11994.0,1.0
z_source[256],0.85,0.818,-0.697,2.468,0.005,0.007,26600.0,11045.0,1.0
z_source[257],0.753,0.801,-0.802,2.333,0.005,0.007,26303.0,12036.0,1.0
z_source[258],0.235,0.863,-1.416,1.97,0.006,0.008,23739.0,11347.0,1.0
z_source[259],0.341,0.875,-1.369,2.057,0.006,0.008,23874.0,11023.0,1.0
z_source[260],-0.201,0.952,-2.13,1.575,0.006,0.009,29144.0,11039.0,1.0
z_source[261],0.548,0.785,-0.988,2.059,0.005,0.007,27418.0,10834.0,1.0
z_source[262],0.157,0.912,-1.694,1.877,0.006,0.008,26674.0,11152.0,1.0
z_source[263],-1.262,0.814,-2.931,0.294,0.005,0.008,24461.0,10764.0,1.0
z_source[264],-0.503,0.77,-1.955,1.075,0.005,0.007,20012.0,11306.0,1.0
z_source[265],-0.247,0.557,-1.312,0.879,0.004,0.004,17373.0,12717.0,1.0
z_source[266],-0.745,0.45,-1.611,0.146,0.004,0.003,13728.0,12526.0,1.0
z_source[267],0.135,0.447,-0.736,1.014,0.004,0.003,13422.0,12416.0,1.0
z_source[268],1.083,0.546,0.038,2.164,0.004,0.004,16031.0,12785.0,1.0
z_source[269],0.782,0.531,-0.233,1.855,0.004,0.004,15051.0,11980.0,1.0
z_source[270],0.616,0.543,-0.479,1.641,0.004,0.004,16700.0,13018.0,1.0
z_source[271],0.817,0.546,-0.232,1.928,0.004,0.004,16801.0,12582.0,1.0
z_source[272],0.577,0.62,-0.634,1.813,0.005,0.005,18861.0,11613.0,1.0
z_source[273],-0.335,0.955,-2.208,1.51,0.006,0.009,25214.0,11432.0,1.0
z_source[274],0.142,0.841,-1.544,1.782,0.005,0.007,24455.0,11855.0,1.0
z_source[275],0.066,0.805,-1.539,1.61,0.005,0.007,23118.0,11620.0,1.0
z_source[276],0.397,0.707,-0.985,1.753,0.005,0.006,24403.0,12793.0,1.0
z_source[277],-0.205,0.887,-1.934,1.492,0.006,0.008,22605.0,11979.0,1.0
z_source[278],-0.691,0.577,-1.824,0.412,0.004,0.005,18961.0,12030.0,1.0
z_source[279],-0.737,0.522,-1.76,0.268,0.004,0.005,18129.0,11013.0,1.0
z_source[280],-0.3,0.464,-1.196,0.614,0.004,0.004,15395.0,11283.0,1.0
z_source[281],0.348,0.403,-0.457,1.113,0.004,0.003,12811.0,11419.0,1.0
z_source[282],1.15,0.391,0.373,1.904,0.004,0.003,11770.0,10906.0,1.0
z_source[283],0.112,0.477,-0.81,1.043,0.004,0.004,13370.0,12102.0,1.0
z_source[284],0.179,0.454,-0.745,1.03,0.004,0.003,12688.0,11336.0,1.0
z_source[285],-0.035,0.549,-1.115,1.039,0.004,0.005,16791.0,12089.0,1.0
z_source[286],-0.163,0.976,-2.065,1.757,0.006,0.009,27958.0,10668.0,1.0
z_source[287],0.633,0.371,-0.081,1.358,0.004,0.003,8385.0,10780.0,1.0
z_source[288],0.589,0.347,-0.088,1.269,0.004,0.003,7560.0,10606.0,1.0
z_source[289],0.211,0.353,-0.488,0.899,0.004,0.003,8261.0,10658.0,1.0
z_source[290],-0.033,0.364,-0.759,0.666,0.004,0.003,8567.0,10733.0,1.0
z_source[291],0.61,0.383,-0.146,1.364,0.004,0.003,9048.0,9982.0,1.0
z_source[292],0.208,0.413,-0.585,1.044,0.004,0.003,8680.0,11093.0,1.0
z_source[293],0.346,0.413,-0.464,1.148,0.005,0.003,8217.0,10662.0,1.0
z_source[294],0.442,0.402,-0.332,1.241,0.004,0.003,8804.0,11017.0,1.0
z_source[295],0.033,0.421,-0.826,0.807,0.004,0.003,8933.0,11094.0,1.0
z_source[296],-0.231,0.459,-1.136,0.668,0.004,0.003,11110.0,11460.0,1.0
z_source[297],-0.148,0.967,-2.072,1.73,0.006,0.009,23935.0,11309.0,1.0
z_source[298],-0.19,0.962,-2.088,1.68,0.006,0.009,24263.0,10736.0,1.0
z_source[299],0.306,0.99,-1.581,2.255,0.006,0.009,25076.0,11252.0,1.0
z_source[300],-1.048,0.38,-1.804,-0.324,0.004,0.003,9149.0,10952.0,1.0
z_source[301],-1.283,0.395,-2.04,-0.49,0.004,0.003,9514.0,10214.0,1.0
z_source[302],-0.791,0.394,-1.577,-0.036,0.004,0.003,9100.0,11154.0,1.0
z_source[303],0.007,0.339,-0.641,0.686,0.004,0.003,6945.0,9792.0,1.0
z_source[304],-0.642,0.37,-1.375,0.058,0.004,0.003,8409.0,10757.0,1.0
z_source[305],0.117,0.477,-0.824,1.038,0.004,0.004,15147.0,11047.0,1.0
z_source[306],0.966,0.37,0.259,1.708,0.004,0.003,10783.0,11155.0,1.0
z_source[307],1.439,0.445,0.539,2.28,0.004,0.004,12889.0,11265.0,1.0
z_source[308],1.218,0.6,0.022,2.365,0.004,0.006,20316.0,10853.0,1.0
z_source[309],-0.448,0.541,-1.503,0.619,0.004,0.005,16874.0,11263.0,1.0
z_source[310],-0.759,0.377,-1.523,-0.053,0.004,0.003,8956.0,11198.0,1.0
z_source[311],-0.374,0.402,-1.147,0.42,0.004,0.003,10750.0,11237.0,1.0
z_source[312],-1.671,0.454,-2.555,-0.789,0.004,0.004,10634.0,11855.0,1.0
z_source[313],-1.474,0.585,-2.637,-0.363,0.005,0.005,16119.0,11645.0,1.0
z_source[314],-0.324,0.689,-1.699,1.002,0.005,0.006,20821.0,10553.0,1.0
z_source[315],-0.519,0.558,-1.584,0.628,0.004,0.005,16781.0,10615.0,1.0
z_source[316],-0.518,0.858,-2.192,1.168,0.005,0.008,25106.0,10382.0,1.0
z_source[317],0.531,0.894,-1.195,2.287,0.006,0.008,24959.0,11113.0,1.0
z_source[318],0.188,0.95,-1.641,2.063,0.006,0.008,26813.0,11888.0,1.0
z_source[319],0.314,0.459,-0.603,1.178,0.004,0.004,14382.0,11288.0,1.0
z_source[320],-0.19,0.482,-1.113,0.754,0.004,0.004,15772.0,11479.0,1.0
z_source[321],0.114,0.468,-0.785,1.03,0.004,0.004,14868.0,10998.0,1.0
z_source[322],-0.482,0.45,-1.357,0.404,0.004,0.004,14891.0,11312.0,1.0
z_source[323],-0.85,0.505,-1.822,0.153,0.004,0.004,16502.0,11358.0,1.0
z_source[324],-0.416,0.544,-1.47,0.672,0.004,0.005,18078.0,11878.0,1.0
z_source[325],0.164,0.598,-1.029,1.304,0.004,0.005,20154.0,11655.0,1.0
z_source[326],-0.953,0.68,-2.295,0.369,0.005,0.007,21912.0,10446.0,1.0
z_source[327],-0.107,0.635,-1.366,1.123,0.004,0.005,20043.0,11683.0,1.0
z_source[328],1.658,0.725,0.239,3.07,0.005,0.006,24707.0,11839.0,1.0
z_source[329],0.447,0.804,-1.17,1.98,0.005,0.007,26850.0,11315.0,1.0
z_source[330],-0.833,0.826,-2.505,0.699,0.005,0.008,25865.0,11455.0,1.0
z_source[331],-0.097,0.784,-1.637,1.37,0.005,0.007,24052.0,11217.0,1.0
z_source[332],0.285,0.844,-1.372,1.947,0.005,0.008,25252.0,10971.0,1.0
z_source[333],0.804,0.367,0.088,1.519,0.004,0.003,10018.0,11573.0,1.0
z_source[334],0.645,0.351,-0.066,1.31,0.004,0.003,9794.0,11052.0,1.0
z_source[335],0.816,0.357,0.136,1.521,0.004,0.003,9207.0,11282.0,1.0
z_source[336],0.942,0.434,0.108,1.816,0.004,0.003,12248.0,11238.0,1.0
z_source[337],0.198,0.546,-0.888,1.243,0.004,0.005,17786.0,11520.0,1.0
z_source[338],-0.394,0.921,-2.189,1.394,0.006,0.009,24150.0,11436.0,1.0
z_source[339],-0.866,0.798,-2.461,0.666,0.005,0.007,26228.0,11507.0,1.0
z_source[340],-0.435,0.801,-1.979,1.131,0.005,0.007,24393.0,11328.0,1.0
z_source[341],-0.178,0.9,-1.906,1.608,0.006,0.008,24759.0,11411.0,1.0
z_source[342],0.597,0.58,-0.542,1.729,0.005,0.005,14755.0,10779.0,1.0
z_source[343],0.418,0.314,-0.198,1.034,0.005,0.003,4447.0,7438.0,1.0
z_source[344],0.62,0.301,0.032,1.208,0.005,0.003,3957.0,7037.0,1.0
z_source[345],0.738,0.293,0.154,1.302,0.005,0.003,3837.0,6692.0,1.0
z_source[346],1.057,0.291,0.502,1.632,0.005,0.002,3994.0,6992.0,1.0
z_source[347],0.941,0.296,0.362,1.533,0.005,0.003,4002.0,6934.0,1.0
z_source[348],-0.649,0.898,-2.385,1.128,0.006,0.009,26267.0,10787.0,1.0
z_source[349],0.221,0.914,-1.586,1.978,0.006,0.008,25537.0,10741.0,1.0
z_source[350],0.564,0.856,-1.159,2.195,0.005,0.008,29002.0,11294.0,1.0
z_source[351],0.234,0.959,-1.72,2.042,0.006,0.01,22498.0,9389.0,1.0
z_source[352],0.713,0.308,0.111,1.313,0.004,0.002,7521.0,10374.0,1.0
z_source[353],0.611,0.294,0.032,1.178,0.003,0.002,7605.0,10364.0,1.0
z_source[354],1.254,0.279,0.709,1.813,0.003,0.002,6713.0,9954.0,1.0
z_source[355],0.605,0.281,0.061,1.168,0.003,0.002,7131.0,9779.0,1.0
z_source[356],0.72,0.305,0.096,1.297,0.003,0.002,8117.0,10509.0,1.0
z_source[357],0.954,0.352,0.261,1.642,0.004,0.003,7431.0,10509.0,1.0
z_source[358],0.061,0.385,-0.71,0.797,0.004,0.003,8944.0,10560.0,1.0
z_source[359],1.18,0.345,0.529,1.868,0.004,0.003,7157.0,9761.0,1.0
z_source[360],1.127,0.342,0.473,1.815,0.004,0.003,6855.0,10165.0,1.0
z_source[361],0.844,0.366,0.124,1.557,0.004,0.003,8272.0,11139.0,1.0
z_source[362],0.854,0.377,0.108,1.584,0.004,0.003,9989.0,11038.0,1.0
z_source[363],-0.005,0.402,-0.817,0.772,0.004,0.003,10977.0,11501.0,1.0
z_source[364],-0.279,0.407,-1.094,0.49,0.004,0.003,10276.0,11309.0,1.0
z_source[365],-0.491,0.411,-1.286,0.32,0.004,0.003,11282.0,11590.0,1.0
z_source[366],-0.14,0.429,-0.977,0.698,0.004,0.003,11419.0,12348.0,1.0
z_source[367],-0.446,0.901,-2.258,1.26,0.005,0.008,27155.0,10076.0,1.0
z_source[368],-1.547,0.42,-2.352,-0.719,0.005,0.003,6298.0,9358.0,1.0
z_source[369],-2.001,0.681,-3.381,-0.723,0.005,0.006,17458.0,10406.0,1.0
z_source[370],-1.144,0.719,-2.599,0.197,0.005,0.007,19351.0,10306.0,1.0
z_source[371],2.161,0.441,1.261,3.008,0.005,0.003,8800.0,11142.0,1.0
z_source[372],0.404,0.414,-0.424,1.208,0.004,0.003,11085.0,11971.0,1.0
z_source[373],0.442,0.492,-0.534,1.378,0.004,0.004,14710.0,10853.0,1.0
z_source[374],2.523,0.497,1.537,3.483,0.005,0.004,10206.0,10743.0,1.0
z_source[375],1.133,0.532,0.088,2.162,0.004,0.004,14806.0,12210.0,1.0
z_source[376],-0.226,0.958,-2.044,1.694,0.006,0.009,27010.0,10277.0,1.0
z_source[377],-0.107,0.987,-2.073,1.809,0.006,0.009,26239.0,10558.0,1.0
z_source[378],0.394,0.704,-1.037,1.715,0.005,0.006,22391.0,12476.0,1.0
z_source[379],-0.47,0.837,-2.113,1.144,0.006,0.007,23220.0,11470.0,1.0
z_source[380],0.257,0.789,-1.321,1.761,0.005,0.007,23931.0,10829.0,1.0
z_source[381],-0.25,0.815,-1.763,1.37,0.005,0.007,24363.0,11274.0,1.0
z_source[382],-0.127,0.687,-1.44,1.24,0.005,0.006,20103.0,11334.0,1.0
z_source[383],-0.578,0.79,-2.204,0.893,0.005,0.007,25053.0,11531.0,1.0
z_source[384],-0.397,0.713,-1.846,0.967,0.005,0.006,20882.0,10336.0,1.0
z_source[385],0.41,0.685,-0.922,1.762,0.005,0.006,22973.0,10946.0,1.0
z_source[386],1.143,0.479,0.204,2.075,0.004,0.004,12862.0,11455.0,1.0
z_source[387],0.229,0.502,-0.775,1.204,0.004,0.004,14866.0,11418.0,1.0
z_source[388],0.177,0.464,-0.716,1.104,0.004,0.004,12802.0,11508.0,1.0
z_source[389],0.274,0.41,-0.493,1.133,0.004,0.003,11509.0,11297.0,1.0
z_source[390],-0.268,0.407,-1.064,0.533,0.004,0.003,11078.0,12158.0,1.0
z_source[391],0.027,0.44,-0.839,0.887,0.004,0.003,12280.0,11038.0,1.0
z_source[392],-0.275,0.943,-2.037,1.67,0.006,0.009,25485.0,10975.0,1.0
z_source[393],0.428,0.989,-1.522,2.369,0.006,0.009,27299.0,10557.0,1.0
z_source[394],0.316,0.992,-1.601,2.289,0.006,0.01,28879.0,10069.0,1.0
z_source[395],0.63,0.871,-1.051,2.336,0.006,0.008,24397.0,11285.0,1.0
z_source[396],0.063,0.92,-1.717,1.858,0.005,0.008,35999.0,10902.0,1.0
z_source[397],0.18,0.941,-1.579,2.121,0.006,0.009,26222.0,10545.0,1.0
z_source[398],0.349,0.889,-1.356,2.132,0.006,0.008,24826.0,11227.0,1.0
z_source[399],0.525,0.768,-0.988,2.03,0.005,0.007,24899.0,10885.0,1.0
z_source[400],0.166,0.889,-1.569,1.925,0.006,0.009,24253.0,10273.0,1.0
z_source[401],-0.064,0.909,-1.764,1.754,0.006,0.008,24446.0,11252.0,1.0
z_source[402],0.382,0.347,-0.301,1.062,0.004,0.003,7617.0,10735.0,1.0
z_source[403],0.372,0.575,-0.764,1.491,0.004,0.005,18745.0,10411.0,1.0
z_source[404],-0.145,0.541,-1.164,0.931,0.004,0.005,15486.0,10826.0,1.0
z_source[405],1.142,0.337,0.477,1.787,0.004,0.002,7073.0,10535.0,1.0
z_source[406],1.19,0.343,0.518,1.856,0.004,0.003,7062.0,10316.0,1.0
z_source[407],-0.049,1.001,-2.042,1.872,0.006,0.009,25661.0,11014.0,1.0
z_source[408],-0.37,0.933,-2.165,1.477,0.006,0.008,24552.0,12083.0,1.0
z_source[409],-1.846,0.323,-2.47,-1.21,0.005,0.003,4438.0,7060.0,1.0
z_source[410],-1.475,0.305,-2.079,-0.883,0.005,0.003,4079.0,6752.0,1.0
z_source[411],-1.771,0.313,-2.397,-1.171,0.005,0.003,4403.0,7790.0,1.0
z_source[412],-1.05,0.308,-1.682,-0.48,0.005,0.003,4253.0,7796.0,1.0
z_source[413],-0.918,0.328,-1.544,-0.262,0.005,0.003,5065.0,7681.0,1.0
z_source[414],-0.131,0.687,-1.534,1.145,0.005,0.006,21225.0,11407.0,1.0
z_source[415],0.312,0.674,-0.979,1.638,0.005,0.006,20955.0,11861.0,1.0
z_source[416],1.267,0.62,0.076,2.473,0.004,0.005,19716.0,12015.0,1.0
z_source[417],0.094,0.662,-1.182,1.398,0.004,0.005,21778.0,11887.0,1.0
z_source[418],0.133,0.738,-1.365,1.535,0.005,0.007,25093.0,11795.0,1.0
z_source[419],0.348,0.491,-0.579,1.354,0.004,0.004,14954.0,11442.0,1.0
z_source[420],-0.425,0.652,-1.686,0.856,0.005,0.006,20667.0,11191.0,1.0
z_source[421],0.149,0.632,-1.077,1.385,0.004,0.006,21746.0,11237.0,1.0
z_source[422],0.918,0.546,-0.158,1.997,0.004,0.005,15857.0,10986.0,1.0
z_source[423],0.386,0.58,-0.728,1.538,0.004,0.005,19107.0,11882.0,1.0
z_source[424],-1.135,0.768,-2.728,0.264,0.005,0.008,25235.0,10359.0,1.0
z_source[425],-1.066,0.797,-2.584,0.513,0.005,0.008,24989.0,10164.0,1.0
z_source[426],0.165,0.656,-1.107,1.452,0.005,0.006,20612.0,10834.0,1.0
z_source[427],-0.229,0.768,-1.727,1.25,0.005,0.006,22847.0,11005.0,1.0
z_source[428],-0.626,0.769,-2.149,0.861,0.005,0.007,26492.0,10945.0,1.0
z_source[429],-1.466,0.376,-2.217,-0.747,0.004,0.003,8251.0,10778.0,1.0
z_source[430],-1.089,0.373,-1.821,-0.36,0.004,0.003,8328.0,10619.0,1.0
z_source[431],-0.287,0.337,-0.964,0.352,0.004,0.003,7487.0,9724.0,1.0
z_source[432],-0.092,0.346,-0.775,0.577,0.004,0.003,7940.0,10911.0,1.0
z_source[433],-1.831,0.587,-3.019,-0.727,0.005,0.005,16888.0,10273.0,1.0
z_source[434],0.224,0.729,-1.191,1.656,0.005,0.007,22982.0,10531.0,1.0
z_source[435],0.815,0.552,-0.274,1.905,0.004,0.004,17171.0,13001.0,1.0
z_source[436],0.402,0.595,-0.763,1.582,0.004,0.005,17989.0,12642.0,1.0
z_source[437],-0.046,0.613,-1.239,1.176,0.004,0.005,19558.0,12074.0,1.0
z_source[438],0.159,0.58,-0.978,1.279,0.004,0.005,17851.0,12477.0,1.0
z_source[439],-0.023,0.728,-1.394,1.429,0.005,0.006,21790.0,12208.0,1.0
z_source[440],-0.777,0.695,-2.113,0.631,0.005,0.006,23529.0,12264.0,1.0
z_source[441],-0.355,0.931,-2.158,1.476,0.006,0.008,24296.0,11549.0,1.0
z_source[442],-0.202,0.88,-1.881,1.562,0.005,0.008,27207.0,11383.0,1.0
z_source[443],-0.181,0.728,-1.613,1.24,0.005,0.006,21757.0,11772.0,1.0
z_source[444],1.253,0.717,-0.116,2.667,0.005,0.006,19061.0,10925.0,1.0
z_source[445],2.321,0.816,0.775,3.949,0.005,0.007,23500.0,11439.0,1.0
z_source[446],-0.279,0.95,-2.08,1.656,0.006,0.009,27338.0,11425.0,1.0
z_source[447],1.654,0.351,0.967,2.327,0.004,0.003,6736.0,10058.0,1.0
z_source[448],0.896,0.337,0.23,1.543,0.004,0.003,6539.0,9547.0,1.0
z_source[449],-0.036,0.322,-0.669,0.591,0.004,0.002,6171.0,10239.0,1.0
z_source[450],0.729,0.31,0.127,1.344,0.004,0.002,5470.0,9381.0,1.0
z_source[451],-0.696,0.329,-1.362,-0.073,0.004,0.002,6529.0,9599.0,1.0
z_source[452],0.216,0.929,-1.596,2.045,0.006,0.009,25973.0,10353.0,1.0
z_source[453],-0.051,1.003,-2.067,1.831,0.006,0.01,25184.0,9995.0,1.0
z_source[454],0.716,0.844,-0.898,2.39,0.006,0.008,23627.0,11286.0,1.0
z_source[455],-0.192,0.951,-2.037,1.698,0.006,0.009,23025.0,10719.0,1.0
z_source[456],0.215,0.682,-1.163,1.512,0.005,0.006,22429.0,12176.0,1.0
z_source[457],-0.544,0.651,-1.796,0.767,0.004,0.005,22386.0,12443.0,1.0
z_source[458],1.11,0.783,-0.463,2.613,0.005,0.007,23580.0,11649.0,1.0
z_source[459],1.09,0.65,-0.2,2.36,0.005,0.005,19142.0,12001.0,1.0
z_source[460],-0.781,0.738,-2.187,0.691,0.005,0.006,23217.0,11921.0,1.0
z_source[461],-0.7,0.683,-2.025,0.629,0.005,0.006,17639.0,11170.0,1.0
z_source[462],-0.055,0.991,-1.908,1.962,0.006,0.009,26627.0,10926.0,1.0
z_source[463],-0.051,0.979,-1.955,1.876,0.006,0.009,24585.0,11277.0,1.0
z_source[464],-0.095,0.985,-1.989,1.855,0.006,0.009,24397.0,11043.0,1.0
z_source[465],0.009,0.7,-1.382,1.358,0.005,0.006,21063.0,11449.0,1.0
z_source[466],-1.025,0.532,-2.06,0.031,0.004,0.005,19645.0,10505.0,1.0
z_source[467],-0.785,0.438,-1.644,0.075,0.004,0.003,14167.0,12370.0,1.0
z_source[468],-0.079,0.409,-0.852,0.746,0.003,0.003,14012.0,11158.0,1.0
z_source[469],-0.456,0.41,-1.265,0.332,0.004,0.003,11864.0,11964.0,1.0
z_source[470],0.269,0.386,-0.458,1.047,0.004,0.003,9881.0,11564.0,1.0
z_source[471],0.789,0.371,0.057,1.512,0.004,0.003,8645.0,11238.0,1.0
z_source[472],0.476,0.38,-0.271,1.214,0.004,0.003,9492.0,11189.0,1.0
z_source[473],0.043,0.433,-0.81,0.881,0.004,0.003,11309.0,11487.0,1.0
z_source[474],0.376,0.434,-0.5,1.197,0.004,0.003,11539.0,11187.0,1.0
z_source[475],0.455,0.25,-0.049,0.929,0.004,0.002,3340.0,6436.0,1.0
z_source[476],0.007,0.266,-0.509,0.531,0.004,0.002,3805.0,7674.0,1.0
z_source[477],0.196,0.269,-0.341,0.719,0.004,0.002,3756.0,7048.0,1.0
z_source[478],-0.074,0.286,-0.628,0.489,0.004,0.002,4385.0,7816.0,1.0
z_source[479],0.16,0.28,-0.383,0.708,0.004,0.002,4237.0,7607.0,1.0
z_source[480],-1.415,0.467,-2.331,-0.488,0.004,0.004,13595.0,10864.0,1.0
z_source[481],-1.365,0.474,-2.282,-0.432,0.004,0.004,14209.0,11706.0,1.0
z_source[482],-1.645,0.444,-2.517,-0.775,0.004,0.004,12941.0,10773.0,1.0
z_source[483],-1.995,0.467,-2.928,-1.1,0.004,0.004,12772.0,11351.0,1.0
z_source[484],-0.232,0.367,-0.945,0.491,0.004,0.003,9949.0,10566.0,1.0
z_source[485],-0.046,0.985,-1.968,1.885,0.006,0.009,26529.0,11078.0,1.0
z_source[486],-0.058,0.986,-1.937,1.909,0.006,0.009,25726.0,11703.0,1.0
z_source[487],0.698,0.589,-0.473,1.834,0.004,0.005,17198.0,10416.0,1.0
z_source[488],0.506,0.296,-0.075,1.08,0.004,0.002,6075.0,8909.0,1.0
z_source[489],0.088,0.294,-0.496,0.649,0.004,0.002,6197.0,8531.0,1.0
z_source[490],-0.499,0.328,-1.169,0.132,0.004,0.003,7050.0,9219.0,1.0
z_source[491],-0.672,0.361,-1.373,0.034,0.004,0.003,8173.0,10404.0,1.0
z_source[492],-0.062,0.378,-0.804,0.684,0.004,0.003,8770.0,10696.0,1.0
z_source[493],0.356,0.318,-0.261,0.989,0.004,0.003,5865.0,8733.0,1.0
z_source[494],0.276,0.315,-0.315,0.921,0.004,0.003,5850.0,9587.0,1.0
z_source[495],-0.585,0.406,-1.38,0.194,0.004,0.003,8628.0,10310.0,1.0
z_source[496],0.819,0.31,0.217,1.44,0.004,0.003,5447.0,8726.0,1.0
z_source[497],0.335,0.314,-0.268,0.956,0.004,0.003,5501.0,8647.0,1.0
z_source[498],-0.244,0.96,-2.076,1.655,0.006,0.009,25327.0,11179.0,1.0
z_source[499],0.49,0.94,-1.336,2.332,0.006,0.008,28381.0,11263.0,1.0
z_source[500],-0.161,0.966,-2.04,1.742,0.006,0.009,26252.0,11041.0,1.0
z_source[501],-0.447,0.922,-2.298,1.295,0.006,0.009,21797.0,10525.0,1.0
z_source[502],-0.075,0.93,-1.92,1.681,0.006,0.009,26134.0,10708.0,1.0
z_source[503],-0.268,0.951,-2.125,1.6,0.006,0.009,24504.0,10911.0,1.0
z_source[504],-0.018,0.901,-1.765,1.721,0.005,0.008,27744.0,11309.0,1.0
z_source[505],0.139,0.457,-0.768,1.018,0.004,0.003,11777.0,11563.0,1.0
z_source[506],-1.86,0.522,-2.898,-0.851,0.005,0.004,12908.0,11931.0,1.0
z_source[507],-0.229,0.406,-1.025,0.548,0.004,0.003,9960.0,11606.0,1.0
z_source[508],-0.427,0.917,-2.228,1.353,0.006,0.009,25495.0,10927.0,1.0
z_source[509],0.07,0.541,-1.002,1.129,0.004,0.005,15426.0,11170.0,1.0
z_source[510],0.666,0.419,-0.142,1.495,0.004,0.003,11374.0,11525.0,1.0
z_source[511],1.029,0.423,0.186,1.826,0.004,0.003,10785.0,11283.0,1.0
z_source[512],1.335,0.415,0.528,2.147,0.004,0.003,11264.0,11189.0,1.0
z_source[513],1.203,0.583,0.045,2.332,0.004,0.005,17914.0,11075.0,1.0
z_source[514],1.029,0.582,-0.078,2.2,0.005,0.005,16038.0,10432.0,1.0
z_source[515],0.834,0.411,0.025,1.649,0.004,0.003,9937.0,10279.0,1.0
z_source[516],0.488,0.45,-0.386,1.386,0.004,0.004,11477.0,10135.0,1.0
z_source[517],0.545,0.437,-0.323,1.388,0.004,0.003,11755.0,11506.0,1.0
z_source[518],0.307,0.45,-0.584,1.161,0.004,0.003,11801.0,11102.0,1.0
z_source[519],1.174,0.451,0.317,2.082,0.004,0.004,11132.0,10844.0,1.0
